,mutation_1,mutation_2,crossover_1,crossover_2
"[4, 12, 25, -48, -6, -43, -41, 50, 37, -27]",0.0,0.0,0.0,0.0
"[22, 43, 9, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-49.10248091336691
"[22, 43, 9, 11, 0, 0, 0, 0, 0, 0]",0.0,0.0,-90.59123000539526,0.0
"[22, 43, 9, 11, 46, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-98.06406943771617
"[22, 43, 9, 11, 46, -18, 0, 0, 0, 0]",0.0,0.0,0.0,-113.92714464176592
"[22, 43, 9, 11, 46, -18, -27, 0, 0, 0]",0.0,-143.07553194481827,0.0,0.0
"[22, 43, 9, 11, 46, -18, -27, -37, 0, 0]",-187.61060402873787,0.0,0.0,0.0
"[22, 43, 9, 11, 46, -18, -27, -37, -46, 0]",0.0,0.0,0.0,-190.83453135734905
"[22, 43, 9, 11, 46, -18, -27, -37, -46, 13]",0.0,0.0,0.0,0.0
"[-41, -10, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-39.737455461527034,-45.34454180166551,0.0
"[-41, -10, 0, -15, 0, 0, 0, 0, 0, 0]",0.0,-58.30050390732498,0.0,0.0
"[-41, -10, 0, -15, 26, 0, 0, 0, 0, 0]",0.0,-80.42335139700656,0.0,0.0
"[-41, -10, 0, -15, 26, 34, 0, 0, 0, 0]",0.0,-96.81402559534719,0.0,0.0
"[-41, -10, 0, -15, 26, 34, 29, 0, 0, 0]",0.0,0.0,-99.38405871205481,0.0
"[-41, -10, 0, -15, 26, 34, 29, 12, 0, 0]",0.0,0.0,-99.46137848102143,0.0
"[-41, -10, 0, -15, 26, 34, 29, 12, 3, 0]",0.0,-105.99006099454124,0.0,0.0
"[-41, -10, 0, -15, 26, 34, 29, 12, 3, -17]",0.0,0.0,0.0,0.0
"[-14, -8, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-7.85934376467173
"[-14, -8, -6, 0, 0, 0, 0, 0, 0, 0]",0.0,-28.54734520162804,0.0,0.0
"[-14, -8, -6, 33, 0, 0, 0, 0, 0, 0]",0.0,-38.76212772196069,0.0,0.0
"[-14, -8, -6, 33, -21, 0, 0, 0, 0, 0]",0.0,0.0,-46.816415457833045,0.0
"[-14, -8, -6, 33, -21, -19, 0, 0, 0, 0]",-67.10248037415656,0.0,0.0,0.0
"[-14, -8, -6, 33, -21, -19, 32, 0, 0, 0]",0.0,0.0,0.0,-69.6227440489907
"[-14, -8, -6, 33, -21, -19, 32, -10, 0, 0]",0.0,0.0,0.0,-97.12935818563038
"[-14, -8, -6, 33, -21, -19, 32, -10, -36, 0]",0.0,0.0,0.0,-149.11786200631218
"[-14, -8, -6, 33, -21, -19, 32, -10, -36, 51]",0.0,0.0,0.0,0.0
"[-1, 11, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-2.6679189111303923,0.0,0.0
"[-1, 11, 3, 0, 0, 0, 0, 0, 0, 0]",-2.783245482200268,0.0,0.0,0.0
"[-1, 11, 3, -1, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-3.981023380423207
"[-1, 11, 3, -1, -6, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-7.707277280373486
"[-1, 11, 3, -1, -6, -12, 0, 0, 0, 0]",0.0,-10.777288716935816,0.0,0.0
"[-1, 11, 3, -1, -6, -12, -11, 0, 0, 0]",-15.053644158174926,0.0,0.0,0.0
"[-1, 11, 3, -1, -6, -12, -11, -13, 0, 0]",-15.278979187288606,0.0,0.0,0.0
"[-1, 11, 3, -1, -6, -12, -11, -13, 4, 0]",-42.54098571590771,0.0,0.0,0.0
"[-1, 11, 3, -1, -6, -12, -11, -13, 4, -35]",0.0,0.0,0.0,0.0
"[-9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-3.3720110869447377,0.0
"[-9, 2, 7, 0, 0, 0, 0, 0, 0, 0]",0.0,-3.8940992344585017,0.0,0.0
"[-9, 2, 7, 6, 0, 0, 0, 0, 0, 0]",-21.54125860296142,0.0,0.0,0.0
"[-9, 2, 7, 6, 30, 0, 0, 0, 0, 0]",0.0,0.0,-56.27895968153327,0.0
"[-9, 2, 7, 6, 30, -40, 0, 0, 0, 0]",-57.370324087929625,0.0,0.0,0.0
"[-9, 2, 7, 6, 30, -40, -6, 0, 0, 0]",0.0,-58.06151588752819,0.0,0.0
"[-9, 2, 7, 6, 30, -40, -6, -4, 0, 0]",0.0,0.0,0.0,-71.86050544990914
"[-9, 2, 7, 6, 30, -40, -6, -4, -25, 0]",0.0,-109.78436880136978,0.0,0.0
"[-9, 2, 7, 6, 30, -40, -6, -4, -25, -42]",0.0,0.0,0.0,0.0
"[1, -31, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-54.692919222416094,0.0,0.0
"[1, -31, -39, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-66.86734529955486
"[1, -31, -39, 25, 0, 0, 0, 0, 0, 0]",0.0,0.0,-70.76101044985842,0.0
"[1, -31, -39, 25, 14, 0, 0, 0, 0, 0]",-80.91831436119965,0.0,0.0,0.0
"[1, -31, -39, 25, 14, -21, 0, 0, 0, 0]",-88.95755358853442,0.0,0.0,0.0
"[1, -31, -39, 25, 14, -21, 21, 0, 0, 0]",-89.82848222767673,0.0,0.0,0.0
"[1, -31, -39, 25, 14, -21, 21, -5, 0, 0]",-120.6096980831846,0.0,0.0,0.0
"[1, -31, -39, 25, 14, -21, 21, -5, 40, 0]",0.0,-129.60934726494793,0.0,0.0
"[1, -31, -39, 25, 14, -21, 21, -5, 40, 22]",0.0,0.0,0.0,0.0
"[-2, 33, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-21.366931556864905,0.0,0.0
"[-2, 33, -1, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-42.30022967184232,0.0
"[-2, 33, -1, 33, 0, 0, 0, 0, 0, 0]",-46.439619547118255,0.0,0.0,0.0
"[-2, 33, -1, 33, 15, 0, 0, 0, 0, 0]",-57.08014994778169,0.0,0.0,0.0
"[-2, 33, -1, 33, 15, -22, 0, 0, 0, 0]",-60.09563888299941,0.0,0.0,0.0
"[-2, 33, -1, 33, 15, -22, 13, 0, 0, 0]",0.0,0.0,0.0,-117.54478481718147
"[-2, 33, -1, 33, 15, -22, 13, 54, 0, 0]",-162.20718802549743,0.0,0.0,0.0
"[-2, 33, -1, 33, 15, -22, 13, 54, -46, 0]",0.0,-212.59613878762164,0.0,0.0
"[-2, 33, -1, 33, 15, -22, 13, 54, -46, 51]",0.0,0.0,0.0,0.0
"[7, -25, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-59.040643864345114,0.0
"[7, -25, -46, 0, 0, 0, 0, 0, 0, 0]",0.0,-116.84819448154445,0.0,0.0
"[7, -25, -46, 54, 0, 0, 0, 0, 0, 0]",-123.95658797000212,0.0,0.0,0.0
"[7, -25, -46, 54, 19, 0, 0, 0, 0, 0]",-157.3798743118298,0.0,0.0,0.0
"[7, -25, -46, 54, 19, -39, 0, 0, 0, 0]",0.0,0.0,-171.83909282327295,0.0
"[7, -25, -46, 54, 19, -39, -25, 0, 0, 0]",0.0,-179.2177868763952,0.0,0.0
"[7, -25, -46, 54, 19, -39, -25, -18, 0, 0]",-199.5436795963934,0.0,0.0,0.0
"[7, -25, -46, 54, 19, -39, -25, -18, -30, 0]",-224.24486478211767,0.0,0.0,0.0
"[7, -25, -46, 54, 19, -39, -25, -18, -30, 36]",0.0,0.0,0.0,0.0
"[35, -13, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-50.62069061989492,0.0
"[35, -13, -32, 0, 0, 0, 0, 0, 0, 0]",0.0,-94.92848118422701,0.0,0.0
"[35, -13, -32, 48, 0, 0, 0, 0, 0, 0]",0.0,0.0,-107.77194587236758,0.0
"[35, -13, -32, 48, -24, 0, 0, 0, 0, 0]",-154.67762833393795,0.0,0.0,0.0
"[35, -13, -32, 48, -24, 49, 0, 0, 0, 0]",0.0,0.0,0.0,-180.17943267734876
"[35, -13, -32, 48, -24, 49, 36, 0, 0, 0]",0.0,0.0,-200.13984988776673,0.0
"[35, -13, -32, 48, -24, 49, 36, 32, 0, 0]",-200.6286589253525,0.0,0.0,0.0
"[35, -13, -32, 48, -24, 49, 36, 32, 6, 0]",0.0,-205.9224995073182,0.0,0.0
"[35, -13, -32, 48, -24, 49, 36, 32, 6, -15]",0.0,0.0,0.0,0.0
"[26, 49, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-64.52100902159769,0.0
"[26, 49, 16, 0, 0, 0, 0, 0, 0, 0]",0.0,-66.28252506742942,0.0,0.0
"[26, 49, 16, 10, 0, 0, 0, 0, 0, 0]",0.0,-70.83553750419078,0.0,0.0
"[26, 49, 16, 10, -14, 0, 0, 0, 0, 0]",-78.65146687073991,0.0,0.0,0.0
"[26, 49, 16, 10, -14, 20, 0, 0, 0, 0]",-79.52895161185052,0.0,0.0,0.0
"[26, 49, 16, 10, -14, 20, -5, 0, 0, 0]",-84.76178914320339,0.0,0.0,0.0
"[26, 49, 16, 10, -14, 20, -5, 17, 0, 0]",0.0,0.0,-96.41559810549428,0.0
"[26, 49, 16, 10, -14, 20, -5, 17, 25, 0]",0.0,0.0,-99.83328920407352,0.0
"[26, 49, 16, 10, -14, 20, -5, 17, 25, 14]",0.0,0.0,0.0,0.0
"[-27, 19, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-67.79966719724486,0.0
"[-27, 19, -46, 0, 0, 0, 0, 0, 0, 0]",0.0,-89.00707359266528,0.0,0.0
"[-27, 19, -46, -31, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-104.17803423470934
"[-27, 19, -46, -31, -26, 0, 0, 0, 0, 0]",0.0,0.0,-138.63203422617983,0.0
"[-27, 19, -46, -31, -26, 42, 0, 0, 0, 0]",0.0,0.0,0.0,-150.22398179140035
"[-27, 19, -46, -31, -26, 42, 25, 0, 0, 0]",0.0,0.0,-158.64552918252983,0.0
"[-27, 19, -46, -31, -26, 42, 25, -19, 0, 0]",0.0,-163.33059797291176,0.0,0.0
"[-27, 19, -46, -31, -26, 42, 25, -19, 16, 0]",0.0,-166.12387042327595,0.0,0.0
"[-27, 19, -46, -31, -26, 42, 25, -19, 16, 12]",0.0,0.0,0.0,0.0
"[11, 47, 0, 0, 0, 0, 0, 0, 0, 0]",-102.97521279978372,0.0,0.0,0.0
"[11, 47, 54, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-103.05431460047515,0.0
"[11, 47, 54, 3, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-128.24866754414114
"[11, 47, 54, 3, 36, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-145.96374168069912
"[11, 47, 54, 3, 36, -28, 0, 0, 0, 0]",-163.36622305230304,0.0,0.0,0.0
"[11, 47, 54, 3, 36, -28, -28, 0, 0, 0]",0.0,0.0,0.0,-170.11712929554344
"[11, 47, 54, 3, 36, -28, -28, 19, 0, 0]",-189.08076548686012,0.0,0.0,0.0
"[11, 47, 54, 3, 36, -28, -28, 19, -29, 0]",0.0,0.0,-219.24186998237718,0.0
"[11, 47, 54, 3, 36, -28, -28, 19, -29, -37]",0.0,0.0,0.0,0.0
"[-9, -37, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-53.587575803734254,0.0,0.0
"[-9, -37, 33, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-98.74715729104915
"[-9, -37, 33, 48, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-120.4708827732974
"[-9, -37, 33, 48, 33, 0, 0, 0, 0, 0]",-123.32144255195857,0.0,0.0,0.0
"[-9, -37, 33, 48, 33, -10, 0, 0, 0, 0]",0.0,0.0,-155.31770260559182,0.0
"[-9, -37, 33, 48, 33, -10, 41, 0, 0, 0]",0.0,-166.87096162717677,0.0,0.0
"[-9, -37, 33, 48, 33, -10, 41, 25, 0, 0]",0.0,0.0,-212.3357320550995,0.0
"[-9, -37, 33, 48, 33, -10, 41, 25, -46, 0]",0.0,-227.63325808078358,0.0,0.0
"[-9, -37, 33, 48, 33, -10, 41, 25, -46, 28]",0.0,0.0,0.0,0.0
"[43, -29, 0, 0, 0, 0, 0, 0, 0, 0]",-95.71702495379542,0.0,0.0,0.0
"[43, -29, -43, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-133.4312068280547
"[43, -29, -43, -42, 0, 0, 0, 0, 0, 0]",0.0,-181.37007738273954,0.0,0.0
"[43, -29, -43, -42, -47, 0, 0, 0, 0, 0]",-193.37160487575082,0.0,0.0,0.0
"[43, -29, -43, -42, -47, 25, 0, 0, 0, 0]",0.0,0.0,0.0,-239.98280909773086
"[43, -29, -43, -42, -47, 25, -47, 0, 0, 0]",0.0,0.0,0.0,-246.61460585753238
"[43, -29, -43, -42, -47, 25, -47, 19, 0, 0]",0.0,0.0,0.0,-259.0570324121977
"[43, -29, -43, -42, -47, 25, -47, 19, 25, 0]",0.0,0.0,0.0,-277.9454100866303
"[43, -29, -43, -42, -47, 25, -47, 19, 25, -29]",0.0,0.0,0.0,0.0
"[42, -41, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-76.62423068998363,0.0,0.0
"[42, -41, -16, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-77.39715403993756,0.0
"[42, -41, -16, -5, 0, 0, 0, 0, 0, 0]",-80.13752137886397,0.0,0.0,0.0
"[42, -41, -16, -5, -10, 0, 0, 0, 0, 0]",0.0,0.0,-136.46657071301885,0.0
"[42, -41, -16, -5, -10, 54, 0, 0, 0, 0]",0.0,0.0,-136.5660009546041,0.0
"[42, -41, -16, -5, -10, 54, 3, 0, 0, 0]",-136.5541565726951,0.0,0.0,0.0
"[42, -41, -16, -5, -10, 54, 3, 1, 0, 0]",0.0,-142.24977804142435,0.0,0.0
"[42, -41, -16, -5, -10, 54, 3, 1, 17, 0]",-156.01817577479088,0.0,0.0,0.0
"[42, -41, -16, -5, -10, 54, 3, 1, 17, 27]",0.0,0.0,0.0,0.0
"[-32, 45, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-64.51584686722734,0.0,0.0
"[-32, 45, 10, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-82.06876965939999
"[-32, 45, 10, 30, 0, 0, 0, 0, 0, 0]",0.0,0.0,-91.3903846894551,0.0
"[-32, 45, 10, 30, 22, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-92.44545690209495
"[-32, 45, 10, 30, 22, 8, 0, 0, 0, 0]",-112.89778424981425,0.0,0.0,0.0
"[-32, 45, 10, 30, 22, 8, 32, 0, 0, 0]",0.0,-134.75121855888585,0.0,0.0
"[-32, 45, 10, 30, 22, 8, 32, 34, 0, 0]",0.0,0.0,-179.10477330702116,0.0
"[-32, 45, 10, 30, 22, 8, 32, 34, 48, 0]",-210.13555791931475,0.0,0.0,0.0
"[-32, 45, 10, 30, 22, 8, 32, 34, 48, 40]",0.0,0.0,0.0,0.0
"[42, -31, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-104.97387690200287,0.0
"[42, -31, -48, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-153.44327116420968,0.0
"[42, -31, -48, -48, 0, 0, 0, 0, 0, 0]",-153.48062121054286,0.0,0.0,0.0
"[42, -31, -48, -48, 2, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-164.10031692924247
"[42, -31, -48, -48, 2, 24, 0, 0, 0, 0]",0.0,0.0,0.0,-199.30613709632104
"[42, -31, -48, -48, 2, 24, -40, 0, 0, 0]",0.0,0.0,-205.72441545339476,0.0
"[42, -31, -48, -48, 2, 24, -40, 18, 0, 0]",0.0,0.0,0.0,-209.04170287408613
"[42, -31, -48, -48, 2, 24, -40, 18, 13, 0]",0.0,0.0,0.0,-253.82286759006288
"[42, -31, -48, -48, 2, 24, -40, 18, 13, -46]",0.0,0.0,0.0,0.0
"[9, 11, 0, 0, 0, 0, 0, 0, 0, 0]",-37.34727034519843,0.0,0.0,0.0
"[9, 11, 41, 0, 0, 0, 0, 0, 0, 0]",0.0,-37.62895312496209,0.0,0.0
"[9, 11, 41, 4, 0, 0, 0, 0, 0, 0]",0.0,-65.91041302722287,0.0,0.0
"[9, 11, 41, 4, 38, 0, 0, 0, 0, 0]",0.0,0.0,-95.52533659022549,0.0
"[9, 11, 41, 4, 38, -37, 0, 0, 0, 0]",0.0,0.0,0.0,-99.0689802065018
"[9, 11, 41, 4, 38, -37, -12, 0, 0, 0]",0.0,0.0,0.0,-99.73593662277653
"[9, 11, 41, 4, 38, -37, -12, -4, 0, 0]",0.0,-122.79874815875662,0.0,0.0
"[9, 11, 41, 4, 38, -37, -12, -4, 34, 0]",-155.9817712726031,0.0,0.0,0.0
"[9, 11, 41, 4, 38, -37, -12, -4, 34, -39]",0.0,0.0,0.0,0.0
"[16, -2, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-21.69114209558477,0.0
"[16, -2, -27, 0, 0, 0, 0, 0, 0, 0]",-26.67263711448674,0.0,0.0,0.0
"[16, -2, -27, -14, 0, 0, 0, 0, 0, 0]",0.0,-56.58887708776616,0.0,0.0
"[16, -2, -27, -14, -37, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-56.79156257531284
"[16, -2, -27, -14, -37, 4, 0, 0, 0, 0]",0.0,0.0,-61.24599633612945,0.0
"[16, -2, -27, -14, -37, 4, -13, 0, 0, 0]",0.0,0.0,0.0,-79.95546368523489
"[16, -2, -27, -14, -37, 4, -13, 31, 0, 0]",0.0,-102.49454709180897,0.0,0.0
"[16, -2, -27, -14, -37, 4, -13, 31, 34, 0]",0.0,0.0,0.0,-131.92343381595245
"[16, -2, -27, -14, -37, 4, -13, 31, 34, -37]",0.0,0.0,0.0,0.0
"[27, 0, 54, 0, 0, 0, 0, 0, 0, 0]",0.0,-114.18452590011162,0.0,0.0
"[27, 0, 54, 47, 0, 0, 0, 0, 0, 0]",-140.02844157932248,0.0,0.0,0.0
"[27, 0, 54, 47, 36, 0, 0, 0, 0, 0]",0.0,-183.1152586823641,0.0,0.0
"[27, 0, 54, 47, 36, 47, 0, 0, 0, 0]",0.0,0.0,0.0,-191.8066975252938
"[27, 0, 54, 47, 36, 47, -19, 0, 0, 0]",-220.21881391204144,0.0,0.0,0.0
"[27, 0, 54, 47, 36, 47, -19, -36, 0, 0]",0.0,-222.75592063323194,0.0,0.0
"[27, 0, 54, 47, 36, 47, -19, -36, -10, 0]",-222.98312485629543,0.0,0.0,0.0
"[27, 0, 54, 47, 36, 47, -19, -36, -10, -2]",0.0,0.0,0.0,0.0
"[47, 24, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-81.95762392366902,0.0
"[47, 24, 37, 0, 0, 0, 0, 0, 0, 0]",0.0,-98.61078634142534,0.0,0.0
"[47, 24, 37, -27, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-101.40635862168853
"[47, 24, 37, -27, 12, 0, 0, 0, 0, 0]",0.0,0.0,-122.39076527376677,0.0
"[47, 24, 37, -27, 12, -31, 0, 0, 0, 0]",0.0,0.0,0.0,-154.64452994244613
"[47, 24, 37, -27, 12, -31, -39, 0, 0, 0]",-164.25882341490396,0.0,0.0,0.0
"[47, 24, 37, -27, 12, -31, -39, 22, 0, 0]",-187.14424390739623,0.0,0.0,0.0
"[47, 24, 37, -27, 12, -31, -39, 22, -32, 0]",0.0,0.0,-191.60785616522253,0.0
"[47, 24, 37, -27, 12, -31, -39, 22, -32, 15]",0.0,0.0,0.0,0.0
"[-2, -18, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-54.115742608543805,0.0,0.0
"[-2, -18, 49, 0, 0, 0, 0, 0, 0, 0]",0.0,-56.019457148028835,0.0,0.0
"[-2, -18, 49, -8, 0, 0, 0, 0, 0, 0]",0.0,0.0,-64.92694207344714,0.0
"[-2, -18, 49, -8, 22, 0, 0, 0, 0, 0]",-77.83572404814775,0.0,0.0,0.0
"[-2, -18, 49, -8, 22, -24, 0, 0, 0, 0]",0.0,0.0,-127.45614108333692,0.0
"[-2, -18, 49, -8, 22, -24, 50, 0, 0, 0]",0.0,-155.7896249182239,0.0,0.0
"[-2, -18, 49, -8, 22, -24, 50, 38, 0, 0]",0.0,0.0,0.0,-170.62850076917243
"[-2, -18, 49, -8, 22, -24, 50, 38, 28, 0]",0.0,0.0,0.0,-201.85090005523483
"[-2, -18, 49, -8, 22, -24, 50, 38, 28, 40]",0.0,0.0,0.0,0.0
"[29, 54, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-85.14706588213382,0.0,0.0
"[29, 54, -22, 0, 0, 0, 0, 0, 0, 0]",-106.74091191317527,0.0,0.0,0.0
"[29, 54, -22, 33, 0, 0, 0, 0, 0, 0]",0.0,0.0,-125.51362451135643,0.0
"[29, 54, -22, 33, -29, 0, 0, 0, 0, 0]",0.0,0.0,-128.57589504217492,0.0
"[29, 54, -22, 33, -29, 13, 0, 0, 0, 0]",-129.79196146949283,0.0,0.0,0.0
"[29, 54, -22, 33, -29, 13, -6, 0, 0, 0]",0.0,-138.99979561108879,0.0,0.0
"[29, 54, -22, 33, -29, 13, -6, -20, 0, 0]",0.0,0.0,0.0,-139.60339810019923
"[29, 54, -22, 33, -29, 13, -6, -20, 6, 0]",0.0,0.0,-152.50852443107738,0.0
"[29, 54, -22, 33, -29, 13, -6, -20, 6, 26]",0.0,0.0,0.0,0.0
"[14, 29, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-59.98414093741049
"[14, 29, 45, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-59.99771414430148,0.0
"[14, 29, 45, 2, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-63.10266932315326
"[14, 29, 45, 2, 13, 0, 0, 0, 0, 0]",0.0,0.0,-64.03708031142094,0.0
"[14, 29, 45, 2, 13, 7, 0, 0, 0, 0]",0.0,-89.5582361772266,0.0,0.0
"[14, 29, 45, 2, 13, 7, -34, 0, 0, 0]",0.0,-89.82659759312135,0.0,0.0
"[14, 29, 45, 2, 13, 7, -34, -2, 0, 0]",0.0,0.0,-138.71723547583903,0.0
"[14, 29, 45, 2, 13, 7, -34, -2, -48, 0]",-148.53758571424035,0.0,0.0,0.0
"[14, 29, 45, 2, 13, 7, -34, -2, -48, -21]",0.0,0.0,0.0,0.0
"[34, 12, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-51.961186936976446
"[34, 12, -35, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-51.941737409164396,-74.42623832997727
"[34, 12, -35, 0, 34, 0, 0, 0, 0, 0]",0.0,-74.64623823461643,0.0,0.0
"[34, 12, -35, 0, 34, -2, 0, 0, 0, 0]",0.0,0.0,-132.63142711183912,0.0
"[34, 12, -35, 0, 34, -2, 54, 0, 0, 0]",0.0,0.0,0.0,-139.13988330367155
"[34, 12, -35, 0, 34, -2, 54, -17, 0, 0]",0.0,0.0,0.0,-146.59010999970087
"[34, 12, -35, 0, 34, -2, 54, -17, 20, 0]",0.0,-180.53018613443484,0.0,0.0
"[34, 12, -35, 0, 34, -2, 54, -17, 20, 42]",0.0,0.0,0.0,0.0
"[29, 38, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-44.17575540145756,0.0
"[29, 38, 5, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-64.27822063297401,0.0
"[29, 38, 5, 32, 0, 0, 0, 0, 0, 0]",0.0,-80.50540420427663,0.0,0.0
"[29, 38, 5, 32, 29, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-80.57608468212734
"[29, 38, 5, 32, 29, 3, 0, 0, 0, 0]",0.0,0.0,-80.60617512344783,0.0
"[29, 38, 5, 32, 29, 3, 2, 0, 0, 0]",0.0,0.0,-124.12662687007087,0.0
"[29, 38, 5, 32, 29, 3, 2, 47, 0, 0]",0.0,0.0,-139.09559207158233,0.0
"[29, 38, 5, 32, 29, 3, 2, 47, 28, 0]",0.0,0.0,0.0,-175.51392720921518
"[29, 38, 5, 32, 29, 3, 2, 47, 28, 43]",0.0,0.0,0.0,0.0
"[42, 12, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-45.39828514390949,0.0
"[42, 12, -18, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-81.81104221686923,0.0
"[42, 12, -18, -41, 0, 0, 0, 0, 0, 0]",0.0,-128.3625571578952,0.0,0.0
"[42, 12, -18, -41, 49, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-148.69445889834762
"[42, 12, -18, -41, 49, -30, 0, 0, 0, 0]",0.0,0.0,-149.5561526883545,0.0
"[42, 12, -18, -41, 49, -30, -5, 0, 0, 0]",0.0,-161.78247626673598,0.0,0.0
"[42, 12, -18, -41, 49, -30, -5, -23, 0, 0]",0.0,0.0,0.0,-168.60611445936192
"[42, 12, -18, -41, 49, -30, -5, -23, -17, 0]",0.0,-182.29047909314647,0.0,0.0
"[42, 12, -18, -41, 49, -30, -5, -23, -17, 27]",0.0,0.0,0.0,0.0
"[44, -24, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-66.0123813016189,0.0,0.0
"[44, -24, 28, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-86.23588407385265,0.0
"[44, -24, 28, -30, 0, 0, 0, 0, 0, 0]",0.0,-89.16977913769817,0.0,0.0
"[44, -24, 28, -30, 13, 0, 0, 0, 0, 0]",-126.54902355499361,0.0,0.0,0.0
"[44, -24, 28, -30, 13, 44, 0, 0, 0, 0]",0.0,-128.54591624893098,0.0,0.0
"[44, -24, 28, -30, 13, 44, -9, 0, 0, 0]",0.0,0.0,-128.53956016016903,0.0
"[44, -24, 28, -30, 13, 44, -9, 1, 0, 0]",-146.6451527132614,0.0,0.0,0.0
"[44, -24, 28, -30, 13, 44, -9, 1, -29, 0]",0.0,0.0,-167.27391528305284,0.0
"[44, -24, 28, -30, 13, 44, -9, 1, -29, -31]",0.0,0.0,0.0,0.0
"[-22, 40, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-68.42122653769663,0.0
"[-22, 40, -35, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-85.99751753429643
"[-22, 40, -35, -28, 0, 0, 0, 0, 0, 0]",-137.88151954891984,0.0,0.0,0.0
"[-22, 40, -35, -28, -49, 0, 0, 0, 0, 0]",-151.36696576995115,0.0,0.0,0.0
"[-22, 40, -35, -28, -49, 26, 0, 0, 0, 0]",-181.08462312228264,0.0,0.0,0.0
"[-22, 40, -35, -28, -49, 26, -37, 0, 0, 0]",-228.2649184415667,0.0,0.0,0.0
"[-22, 40, -35, -28, -49, 26, -37, -47, 0, 0]",-266.6472451764498,0.0,0.0,0.0
"[-22, 40, -35, -28, -49, 26, -37, -47, 44, 0]",0.0,0.0,0.0,-280.026014853368
"[-22, 40, -35, -28, -49, 26, -37, -47, 44, 26]",0.0,0.0,0.0,0.0
"[20, -23, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,-21.502127213686162,0.0,0.0
"[20, -23, -6, 0, 0, 0, 0, 0, 0, 0]",0.0,0.0,-49.96020394453424,0.0
"[20, -23, -6, -36, 0, 0, 0, 0, 0, 0]",0.0,0.0,0.0,-80.11458096827145
"[20, -23, -6, -36, 39, 0, 0, 0, 0, 0]",0.0,0.0,-80.17621168362683,0.0
"[20, -23, -6, -36, 39, -1, 0, 0, 0, 0]",0.0,-83.09688408690731,0.0,0.0
"[20, -23, -6, -36, 39, -1, 13, 0, 0, 0]",0.0,0.0,0.0,-88.12323034189318
